Model,Actual,Predicted,Green_Score
RandomForest,80,116.8,86.09220297029702
RandomForest,130,86.0,90.85705445544555
RandomForest,40,54.7,95.69925742574257
RandomForest,70,98.1,88.98514851485149
RandomForest,50,51.1,96.25618811881188
RandomForest,40,29.9,99.53589108910892
RandomForest,140,141.5,82.27103960396039
RandomForest,50,49.6,96.48824257425743
RandomForest,610,384.2,44.72462871287129
RandomForest,50,51.1,96.25618811881188
RandomForest,50,50.5,96.3490099009901
RandomForest,50,96.7,89.20173267326733
RandomForest,100,162.2,79.06868811881188
RandomForest,100,204.2,72.57116336633663
RandomForest,60,74.5,92.63613861386139
RandomForest,50,86.8,90.73329207920793
RandomForest,230,171.0,77.70730198019803
RandomForest,50,51.7,96.16336633663366
RandomForest,90,106.9,87.62376237623762
RandomForest,50,98.8,88.87685643564356
RandomForest,70,78.3,92.04826732673267
RandomForest,40,49.7,96.47277227722772
RandomForest,50,52.4,96.05507425742574
RandomForest,50,54.9,95.66831683168317
RandomForest,130,131.1,83.87995049504951
RandomForest,140,108.7,87.34529702970296
RandomForest,50,32.6,99.11819306930693
RandomForest,20,46.5,96.96782178217822
RandomForest,140,135.9,83.13737623762376
RandomForest,50,43.3,97.4628712871287
RandomForest,130,126.9,84.52970297029702
RandomForest,60,53.9,95.8230198019802
RandomForest,40,40.4,97.9115099009901
RandomForest,50,40.2,97.9424504950495
RandomForest,190,154.1,80.32178217821783
RandomForest,40,46.6,96.95235148514851
RandomForest,40,46.7,96.93688118811882
RandomForest,70,68.5,93.56435643564356
RandomForest,50,45.9,97.06064356435644
RandomForest,60,122.3,85.24133663366337
RandomForest,50,69.4,93.42512376237623
RandomForest,80,73.0,92.86819306930693
RandomForest,50,60.7,94.77103960396039
RandomForest,50,38.6,98.18997524752476
RandomForest,50,54.7,95.69925742574257
RandomForest,50,76.1,92.38861386138613
RandomForest,130,136.7,83.01361386138615
RandomForest,90,85.6,90.91893564356435
RandomForest,90,86.6,90.76423267326733
RandomForest,40,44.4,97.29269801980197
RandomForest,50,75.6,92.46596534653466
RandomForest,50,48.3,96.68935643564356
RandomForest,50,62.1,94.55445544554455
RandomForest,50,50.7,96.3180693069307
RandomForest,30,41.0,97.81868811881188
RandomForest,40,55.1,95.63737623762376
RandomForest,60,73.4,92.80631188118812
RandomForest,50,56.9,95.35891089108911
RandomForest,300,242.6,66.6305693069307
RandomForest,50,46.1,97.02970297029702
RandomForest,620,305.5,56.89975247524752
RandomForest,70,72.1,93.00742574257426
RandomForest,60,59.1,95.01856435643565
RandomForest,80,92.5,89.85148514851485
RandomForest,270,421.1,39.016089108910876
RandomForest,120,125.4,84.76175742574257
RandomForest,50,57.1,95.32797029702971
RandomForest,70,69.9,93.34777227722772
RandomForest,50,65.4,94.04393564356435
RandomForest,120,98.3,88.95420792079207
RandomForest,130,138.1,82.79702970297029
RandomForest,50,51.1,96.25618811881188
RandomForest,60,73.5,92.79084158415841
RandomForest,80,240.1,67.01732673267327
RandomForest,70,69.1,93.47153465346534
RandomForest,80,102.7,88.27351485148515
RandomForest,40,58.4,95.12685643564356
RandomForest,50,56.2,95.46720297029702
RandomForest,100,82.4,91.41398514851485
RandomForest,100,104.2,88.0414603960396
RandomForest,70,70.2,93.30136138613861
RandomForest,60,52.9,95.97772277227723
RandomForest,50,46.8,96.92141089108911
RandomForest,40,84.9,91.02722772277228
RandomForest,80,91.9,89.94430693069307
RandomForest,70,214.5,70.97772277227723
RandomForest,50,38.8,98.15903465346534
RandomForest,60,72.4,92.96101485148515
RandomForest,140,141.9,82.20915841584159
RandomForest,40,44.8,97.23081683168317
RandomForest,70,68.7,93.53341584158416
RandomForest,110,112.8,86.71101485148515
RandomForest,50,49.7,96.47277227722772
RandomForest,50,53.0,95.96225247524752
RandomForest,30,40.6,97.8805693069307
RandomForest,80,71.2,93.14665841584159
RandomForest,60,110.5,87.06683168316832
RandomForest,40,64.2,94.22957920792079
RandomForest,30,43.0,97.50928217821782
RandomForest,110,134.1,83.41584158415841
RandomForest,90,81.4,91.56868811881188
RandomForest,280,169.4,77.95482673267327
RandomForest,50,52.9,95.97772277227723
RandomForest,50,56.9,95.35891089108911
RandomForest,90,84.9,91.02722772277228
RandomForest,60,107.4,87.54641089108911
RandomForest,80,111.1,86.9740099009901
RandomForest,100,94.9,89.48019801980197
RandomForest,40,106.4,87.70111386138613
RandomForest,40,39.3,98.08168316831683
RandomForest,80,95.2,89.43378712871286
RandomForest,50,65.8,93.98205445544555
RandomForest,260,328.4,53.35705445544554
RandomForest,220,231.4,68.36324257425743
RandomForest,90,89.1,90.37747524752476
RandomForest,60,70.6,93.2394801980198
RandomForest,60,56.3,95.45173267326733
RandomForest,70,91.1,90.0680693069307
RandomForest,70,102.9,88.24257425742574
RandomForest,60,69.1,93.47153465346534
RandomForest,100,175.0,77.0884900990099
RandomForest,80,79.0,91.93997524752476
RandomForest,70,100.3,88.64480198019803
RandomForest,60,69.3,93.44059405940594
RandomForest,60,111.0,86.9894801980198
RandomForest,50,53.0,95.96225247524752
RandomForest,50,39.2,98.09715346534654
RandomForest,270,235.4,67.7444306930693
RandomForest,40,77.0,92.24938118811882
RandomForest,60,106.8,87.63923267326733
RandomForest,180,236.3,67.60519801980197
RandomForest,40,38.1,98.26732673267327
RandomForest,300,273.5,61.850247524752476
RandomForest,50,31.9,99.22648514851485
RandomForest,60,86.9,90.71782178217822
RandomForest,70,64.4,94.19863861386139
RandomForest,70,77.8,92.12561881188118
RandomForest,60,102.4,88.31992574257426
RandomForest,50,63.6,94.32240099009901
RandomForest,50,48.3,96.68935643564356
RandomForest,60,66.8,93.82735148514851
RandomForest,270,261.5,63.70668316831683
RandomForest,60,53.5,95.88490099009901
RandomForest,540,140.0,82.50309405940594
RandomForest,90,115.5,86.29331683168317
RandomForest,50,51.9,96.13242574257426
RandomForest,60,54.3,95.76113861386139
RandomForest,60,54.8,95.68378712871288
RandomForest,70,85.8,90.88799504950495
RandomForest,50,67.8,93.67264851485149
RandomForest,40,77.1,92.23391089108911
RandomForest,50,51.8,96.14789603960396
RandomForest,140,136.8,82.99814356435644
RandomForest,60,55.6,95.56002475247524
RandomForest,590,352.9,49.56683168316831
RandomForest,80,83.2,91.29022277227723
RandomForest,60,53.0,95.96225247524752
RandomForest,50,56.1,95.48267326732673
RandomForest,60,59.5,94.95668316831683
RandomForest,190,205.6,72.35457920792079
RandomForest,30,33.2,99.0253712871287
RandomForest,60,71.1,93.1621287128713
RandomForest,60,106.5,87.68564356435644
RandomForest,390,194.2,74.11819306930693
RandomForest,50,66.1,93.93564356435644
RandomForest,60,63.6,94.32240099009901
RandomForest,40,38.9,98.14356435643565
RandomForest,110,128.1,84.3440594059406
RandomForest,60,58.3,95.14232673267327
RandomForest,50,74.5,92.63613861386139
RandomForest,50,64.4,94.19863861386139
RandomForest,320,99.6,88.75309405940594
RandomForest,40,52.4,96.05507425742574
RandomForest,40,40.3,97.9269801980198
RandomForest,90,132.1,83.72524752475248
RandomForest,120,122.4,85.22586633663366
RandomForest,80,94.7,89.51113861386139
RandomForest,70,74.9,92.57425742574257
RandomForest,80,144.5,81.8069306930693
RandomForest,40,73.8,92.7444306930693
RandomForest,100,381.9,45.08044554455445
RandomForest,460,211.2,71.48824257425743
RandomForest,20,33.7,98.9480198019802
RandomForest,40,46.1,97.02970297029702
RandomForest,50,64.3,94.21410891089108
RandomForest,140,131.9,83.75618811881188
RandomForest,50,51.5,96.19430693069307
RandomForest,60,54.2,95.77660891089108
RandomForest,140,120.6,85.50433168316832
RandomForest,120,153.7,80.38366336633663
RandomForest,70,71.7,93.06930693069307
RandomForest,430,307.9,56.52846534653465
RandomForest,70,91.6,89.99071782178218
RandomForest,140,168.1,78.1559405940594
RandomForest,430,139.4,82.59591584158416
RandomForest,90,90.0,90.23824257425743
RandomForest,40,57.2,95.3125
RandomForest,50,42.2,97.63304455445544
RandomForest,50,54.5,95.73019801980197
RandomForest,70,90.9,90.0990099009901
RandomForest,120,120.8,85.47339108910892
RandomForest,50,45.9,97.06064356435644
RandomForest,290,175.6,76.99566831683168
RandomForest,40,36.5,98.51485148514851
RandomForest,50,191.7,74.50495049504951
RandomForest,80,152.9,80.50742574257426
RandomForest,70,113.4,86.61819306930693
RandomForest,60,52.7,96.00866336633663
RandomForest,70,172.7,77.44430693069307
RandomForest,80,80.1,91.76980198019803
RandomForest,80,96.6,89.21720297029702
RandomForest,90,217.1,70.57549504950495
RandomForest,40,63.9,94.2759900990099
RandomForest,50,46.8,96.92141089108911
RandomForest,50,48.4,96.67388613861387
RandomForest,120,263.3,63.42821782178218
RandomForest,90,77.8,92.12561881188118
RandomForest,50,45.0,97.19987623762376
RandomForest,100,160.8,79.28527227722772
RandomForest,110,118.1,85.89108910891089
RandomForest,50,46.7,96.93688118811882
RandomForest,60,53.2,95.93131188118812
RandomForest,80,75.4,92.49690594059406
RandomForest,210,131.8,83.77165841584159
RandomForest,310,155.5,80.10519801980197
RandomForest,60,54.1,95.79207920792079
RandomForest,50,42.1,97.64851485148515
RandomForest,50,49.2,96.55012376237623
RandomForest,30,50.2,96.39542079207921
RandomForest,50,136.0,83.12190594059406
RandomForest,200,73.0,92.86819306930693
RandomForest,50,59.5,94.95668316831683
RandomForest,70,51.4,96.20977722772277
RandomForest,20,47.3,96.8440594059406
RandomForest,120,153.3,80.44554455445544
RandomForest,110,132.7,83.63242574257426
RandomForest,370,342.1,51.23762376237623
RandomForest,80,89.7,90.28465346534654
RandomForest,50,55.0,95.65284653465346
RandomForest,20,41.5,97.74133663366337
RandomForest,360,135.9,83.13737623762376
RandomForest,50,46.2,97.01423267326733
RandomForest,60,61.3,94.67821782178218
RandomForest,50,58.3,95.14232673267327
RandomForest,100,149.7,81.00247524752476
RandomForest,60,54.8,95.68378712871288
RandomForest,50,56.3,95.45173267326733
RandomForest,120,184.8,75.57240099009901
RandomForest,40,39.8,98.00433168316832
RandomForest,50,63.8,94.29146039603961
RandomForest,70,61.7,94.61633663366337
RandomForest,80,116.8,86.09220297029702
RandomForest,80,93.9,89.63490099009901
RandomForest,40,40.1,97.95792079207921
RandomForest,40,40.7,97.86509900990099
RandomForest,100,229.4,68.67264851485149
RandomForest,280,141.4,82.2865099009901
RandomForest,60,57.6,95.25061881188118
RandomForest,110,106.2,87.73205445544554
RandomForest,70,59.4,94.97215346534654
RandomForest,90,108.4,87.39170792079207
RandomForest,390,336.2,52.15037128712871
RandomForest,90,90.7,90.1299504950495
RandomForest,40,47.2,96.85952970297029
RandomForest,50,63.4,94.35334158415841
RandomForest,80,96.5,89.23267326732673
RandomForest,180,301.6,57.50309405940593
RandomForest,50,48.5,96.65841584158416
RandomForest,50,141.5,82.27103960396039
RandomForest,50,54.4,95.74566831683168
RandomForest,100,149.1,81.09529702970298
RandomForest,260,151.8,80.67759900990099
RandomForest,120,105.5,87.84034653465346
RandomForest,310,286.4,59.854579207920786
RandomForest,240,141.8,82.2246287128713
RandomForest,50,64.7,94.15222772277228
RandomForest,50,45.3,97.15346534653466
RandomForest,100,108.8,87.32982673267327
RandomForest,40,51.6,96.17883663366337
RandomForest,60,77.2,92.2184405940594
RandomForest,60,78.2,92.06373762376238
RandomForest,80,97.5,89.07797029702971
RandomForest,70,100.1,88.67574257425743
RandomForest,360,322.6,54.25433168316831
RandomForest,60,87.2,90.67141089108911
RandomForest,50,54.1,95.79207920792079
RandomForest,60,61.6,94.63180693069307
RandomForest,60,56.8,95.37438118811882
RandomForest,120,91.7,89.97524752475248
RandomForest,220,154.5,80.25990099009901
RandomForest,70,72.2,92.99195544554455
RandomForest,50,52.8,95.99319306930693
RandomForest,30,40.9,97.83415841584159
RandomForest,100,94.4,89.55754950495049
RandomForest,50,53.0,95.96225247524752
RandomForest,370,171.5,77.62995049504951
RandomForest,40,46.4,96.98329207920793
RandomForest,50,52.0,96.11695544554455
RandomForest,40,52.0,96.11695544554455
RandomForest,50,50.0,96.42636138613861
RandomForest,30,76.1,92.38861386138613
RandomForest,70,109.8,87.17512376237623
RandomForest,40,37.5,98.36014851485149
RandomForest,60,62.2,94.53898514851485
RandomForest,50,43.5,97.4319306930693
RandomForest,50,37.4,98.37561881188118
RandomForest,90,120.6,85.50433168316832
RandomForest,20,27.4,99.92264851485149
RandomForest,430,405.1,41.49133663366336
RandomForest,50,131.5,83.8180693069307
RandomForest,40,47.7,96.78217821782178
RandomForest,280,322.6,54.25433168316831
RandomForest,70,99.9,88.70668316831683
RandomForest,100,105.7,87.80940594059406
RandomForest,40,43.4,97.44740099009901
RandomForest,230,283.7,60.27227722772277
RandomForest,70,67.2,93.76547029702971
RandomForest,60,52.5,96.03960396039604
RandomForest,60,121.0,85.4424504950495
RandomForest,60,64.6,94.16769801980197
RandomForest,50,52.7,96.00866336633663
RandomForest,40,43.4,97.44740099009901
RandomForest,60,142.0,82.19368811881188
RandomForest,50,45.9,97.06064356435644
RandomForest,50,52.8,95.99319306930693
RandomForest,80,99.5,88.76856435643565
RandomForest,90,80.6,91.69245049504951
RandomForest,30,56.3,95.45173267326733
RandomForest,40,62.6,94.47710396039604
RandomForest,110,127.1,84.49876237623762
RandomForest,70,156.0,80.02784653465346
RandomForest,40,50.8,96.30259900990099
RandomForest,120,119.3,85.70544554455445
RandomForest,40,58.1,95.17326732673267
RandomForest,80,84.2,91.1355198019802
RandomForest,70,361.7,48.20544554455445
RandomForest,190,202.1,72.89603960396039
RandomForest,120,148.6,81.17264851485149
RandomForest,30,49.2,96.55012376237623
RandomForest,70,93.1,89.75866336633663
RandomForest,350,142.9,82.05445544554456
RandomForest,50,45.4,97.13799504950495
RandomForest,40,37.5,98.36014851485149
RandomForest,20,37.0,98.4375
RandomForest,30,43.5,97.4319306930693
RandomForest,40,51.9,96.13242574257426
RandomForest,140,168.2,78.14047029702971
RandomForest,360,129.3,84.15841584158416
RandomForest,290,229.3,68.6881188118812
RandomForest,100,136.0,83.12190594059406
RandomForest,60,51.9,96.13242574257426
RandomForest,110,108.8,87.32982673267327
RandomForest,40,79.6,91.84715346534654
RandomForest,50,50.6,96.33353960396039
RandomForest,70,74.5,92.63613861386139
RandomForest,70,164.1,78.77475247524752
RandomForest,100,80.6,91.69245049504951
RandomForest,320,112.3,86.78836633663366
RandomForest,90,56.1,95.48267326732673
RandomForest,320,328.0,53.41893564356435
RandomForest,40,59.1,95.01856435643565
RandomForest,280,229.4,68.67264851485149
RandomForest,40,67.1,93.7809405940594
RandomForest,50,59.5,94.95668316831683
RandomForest,20,35.7,98.63861386138613
RandomForest,50,55.1,95.63737623762376
RandomForest,50,43.0,97.50928217821782
RandomForest,150,95.5,89.38737623762376
RandomForest,50,48.7,96.62747524752476
RandomForest,20,50.8,96.30259900990099
RandomForest,50,38.6,98.18997524752476
RandomForest,50,60.4,94.8174504950495
RandomForest,50,52.5,96.03960396039604
RandomForest,70,63.0,94.41522277227723
RandomForest,50,63.0,94.41522277227723
RandomForest,240,187.9,75.09282178217822
RandomForest,60,59.4,94.97215346534654
RandomForest,50,52.6,96.02413366336634
RandomForest,50,52.7,96.00866336633663
RandomForest,40,53.9,95.8230198019802
RandomForest,40,40.0,97.97339108910892
RandomForest,70,74.1,92.6980198019802
RandomForest,120,146.5,81.49752475247524
RandomForest,60,43.9,97.3700495049505
RandomForest,80,114.3,86.47896039603961
RandomForest,50,53.9,95.8230198019802
RandomForest,50,45.4,97.13799504950495
RandomForest,440,112.2,86.80383663366337
RandomForest,50,134.8,83.30754950495049
RandomForest,60,98.6,88.90779702970298
RandomForest,120,107.0,87.60829207920793
RandomForest,300,416.1,39.78960396039602
RandomForest,350,281.6,60.59715346534653
RandomForest,40,43.0,97.50928217821782
RandomForest,60,48.9,96.59653465346534
RandomForest,210,117.3,86.01485148514851
RandomForest,270,358.8,48.654084158415834
RandomForest,70,86.0,90.85705445544555
RandomForest,50,113.7,86.57178217821782
RandomForest,60,64.8,94.13675742574257
RandomForest,250,185.8,75.41769801980197
RandomForest,50,55.0,95.65284653465346
RandomForest,70,61.4,94.66274752475248
RandomForest,50,104.8,87.94863861386139
RandomForest,80,88.8,90.42388613861387
RandomForest,30,49.7,96.47277227722772
RandomForest,30,107.7,87.5
RandomForest,100,99.8,88.72215346534654
RandomForest,80,194.4,74.08725247524752
RandomForest,130,185.9,75.40222772277228
RandomForest,150,227.4,68.98205445544555
RandomForest,140,136.0,83.12190594059406
RandomForest,60,61.3,94.67821782178218
RandomForest,120,105.0,87.91769801980197
RandomForest,60,52.4,96.05507425742574
RandomForest,50,90.2,90.20730198019803
RandomForest,60,88.3,90.50123762376238
RandomForest,50,59.9,94.89480198019803
RandomForest,170,66.5,93.87376237623762
RandomForest,80,193.9,74.16460396039604
RandomForest,130,134.3,83.38490099009901
RandomForest,110,134.1,83.41584158415841
RandomForest,80,116.6,86.12314356435644
RandomForest,50,64.0,94.2605198019802
RandomForest,40,46.1,97.02970297029702
RandomForest,70,161.7,79.14603960396039
RandomForest,50,65.6,94.01299504950495
RandomForest,80,172.5,77.47524752475248
RandomForest,260,269.0,62.54641089108911
RandomForest,630,90.5,90.16089108910892
RandomForest,50,55.3,95.60643564356435
RandomForest,80,88.3,90.50123762376238
RandomForest,20,46.7,96.93688118811882
RandomForest,50,70.6,93.2394801980198
RandomForest,70,89.5,90.31559405940594
RandomForest,50,57.8,95.21967821782178
RandomForest,30,37.9,98.29826732673267
RandomForest,50,52.4,96.05507425742574
RandomForest,30,49.1,96.56559405940594
RandomForest,50,66.6,93.85829207920793
RandomForest,60,91.7,89.97524752475248
RandomForest,100,183.9,75.71163366336634
RandomForest,100,102.6,88.28898514851485
RandomForest,50,70.4,93.27042079207921
RandomForest,70,52.1,96.10148514851485
RandomForest,310,296.4,58.307549504950494
RandomForest,500,237.3,67.45049504950495
RandomForest,50,53.5,95.88490099009901
RandomForest,60,64.5,94.18316831683168
RandomForest,60,57.5,95.26608910891089
RandomForest,70,131.3,83.8490099009901
RandomForest,70,68.0,93.64170792079207
RandomForest,50,43.2,97.47834158415841
RandomForest,40,48.7,96.62747524752476
RandomForest,30,50.5,96.3490099009901
RandomForest,60,76.2,92.37314356435644
RandomForest,110,129.4,84.14294554455445
RandomForest,50,44.8,97.23081683168317
RandomForest,50,47.0,96.89047029702971
RandomForest,60,86.4,90.79517326732673
RandomForest,70,99.3,88.79950495049505
RandomForest,100,102.5,88.30445544554456
RandomForest,240,280.0,60.84467821782178
RandomForest,50,42.4,97.60210396039604
RandomForest,50,41.5,97.74133663366337
RandomForest,60,65.2,94.07487623762376
RandomForest,50,56.9,95.35891089108911
RandomForest,80,92.0,89.92883663366337
RandomForest,340,400.2,42.249381188118804
RandomForest,80,90.6,90.14542079207921
RandomForest,60,54.1,95.79207920792079
RandomForest,40,41.2,97.78774752475248
RandomForest,90,117.0,86.06126237623762
RandomForest,50,55.6,95.56002475247524
RandomForest,30,38.8,98.15903465346534
RandomForest,80,131.4,83.83353960396039
RandomForest,50,55.5,95.57549504950495
RandomForest,30,45.1,97.18440594059406
RandomForest,50,83.2,91.29022277227723
RandomForest,50,51.4,96.20977722772277
RandomForest,50,65.1,94.09034653465346
RandomForest,40,54.4,95.74566831683168
RandomForest,50,50.0,96.42636138613861
RandomForest,90,105.7,87.80940594059406
RandomForest,70,123.8,85.00928217821782
RandomForest,90,103.1,88.21163366336634
RandomForest,100,154.8,80.2134900990099
RandomForest,50,112.1,86.81930693069307
RandomForest,70,78.5,92.01732673267327
RandomForest,50,51.0,96.27165841584159
RandomForest,30,31.3,99.31930693069307
RandomForest,100,116.5,86.13861386138615
RandomForest,70,79.0,91.93997524752476
RandomForest,100,168.0,78.17141089108911
RandomForest,80,93.4,89.71225247524752
RandomForest,60,67.9,93.65717821782178
RandomForest,600,248.8,65.6714108910891
RandomForest,70,85.6,90.91893564356435
RandomForest,50,52.8,95.99319306930693
RandomForest,50,47.2,96.85952970297029
RandomForest,80,134.9,83.29207920792079
RandomForest,50,58.6,95.09591584158416
RandomForest,60,72.2,92.99195544554455
RandomForest,90,87.2,90.67141089108911
RandomForest,30,93.1,89.75866336633663
RandomForest,290,315.5,55.352722772277225
RandomForest,60,75.9,92.41955445544555
RandomForest,560,91.7,89.97524752475248
RandomForest,80,85.6,90.91893564356435
RandomForest,60,55.8,95.52908415841584
RandomForest,60,57.8,95.21967821782178
RandomForest,40,55.4,95.59096534653466
RandomForest,30,45.3,97.15346534653466
RandomForest,60,60.5,94.8019801980198
RandomForest,50,59.4,94.97215346534654
RandomForest,40,57.9,95.20420792079207
RandomForest,130,169.0,78.01670792079207
RandomForest,70,163.2,78.91398514851485
RandomForest,110,117.3,86.01485148514851
RandomForest,260,232.8,68.14665841584159
RandomForest,50,70.8,93.20853960396039
RandomForest,60,67.1,93.7809405940594
RandomForest,70,156.7,79.91955445544555
RandomForest,70,55.9,95.51361386138613
RandomForest,50,41.1,97.80321782178218
RandomForest,50,51.0,96.27165841584159
RandomForest,110,106.5,87.68564356435644
RandomForest,80,115.5,86.29331683168317
RandomForest,30,40.3,97.9269801980198
RandomForest,40,47.7,96.78217821782178
RandomForest,50,77.6,92.1565594059406
RandomForest,480,80.4,91.72339108910892
RandomForest,40,47.4,96.82858910891089
RandomForest,60,53.7,95.8539603960396
RandomForest,240,279.5,60.9220297029703
RandomForest,130,118.6,85.81373762376238
RandomForest,80,82.8,91.35210396039604
RandomForest,40,41.7,97.71039603960396
RandomForest,150,156.1,80.01237623762377
RandomForest,60,59.7,94.92574257425743
RandomForest,110,139.9,82.51856435643565
RandomForest,60,56.2,95.46720297029702
RandomForest,50,48.5,96.65841584158416
RandomForest,70,60.9,94.74009900990099
RandomForest,60,62.3,94.52351485148515
RandomForest,400,326.7,53.62004950495049
RandomForest,60,311.6,55.95606435643564
RandomForest,50,64.8,94.13675742574257
RandomForest,70,50.6,96.33353960396039
RandomForest,70,55.4,95.59096534653466
RandomForest,60,53.2,95.93131188118812
RandomForest,130,187.1,75.21658415841584
RandomForest,60,63.6,94.32240099009901
RandomForest,50,71.8,93.05383663366337
RandomForest,230,177.2,76.74814356435644
RandomForest,30,44.0,97.35457920792079
RandomForest,40,38.7,98.17450495049505
RandomForest,30,69.6,93.39418316831683
RandomForest,120,111.9,86.85024752475248
RandomForest,50,61.9,94.58539603960396
RandomForest,80,123.2,85.10210396039604
RandomForest,90,260.5,63.86138613861386
RandomForest,80,100.8,88.5674504950495
RandomForest,60,53.7,95.8539603960396
RandomForest,100,500.3,26.76361386138612
RandomForest,310,365.5,47.61757425742573
RandomForest,50,42.8,97.54022277227723
RandomForest,50,53.4,95.9003712871287
RandomForest,40,35.4,98.68502475247524
RandomForest,50,52.8,95.99319306930693
RandomForest,120,107.6,87.51547029702971
RandomForest,140,128.8,84.23576732673267
RandomForest,60,52.4,96.05507425742574
RandomForest,50,46.5,96.96782178217822
RandomForest,70,65.7,93.99752475247524
RandomForest,40,49.8,96.45730198019803
RandomForest,40,52.4,96.05507425742574
RandomForest,50,62.7,94.46163366336634
RandomForest,60,68.2,93.61076732673267
RandomForest,30,42.6,97.57116336633663
RandomForest,50,53.9,95.8230198019802
RandomForest,80,69.5,93.40965346534654
RandomForest,60,100.8,88.5674504950495
RandomForest,180,147.5,81.34282178217822
RandomForest,70,54.3,95.76113861386139
RandomForest,410,169.5,77.93935643564356
RandomForest,40,50.2,96.39542079207921
RandomForest,110,106.6,87.67017326732673
RandomForest,80,258.0,64.24814356435644
RandomForest,50,54.7,95.69925742574257
RandomForest,60,52.5,96.03960396039604
RandomForest,100,182.6,75.91274752475248
RandomForest,40,68.4,93.57982673267327
RandomForest,390,245.3,66.2128712871287
RandomForest,100,92.9,89.78960396039604
RandomForest,60,116.7,86.10767326732673
RandomForest,20,38.5,98.20544554455445
RandomForest,390,305.3,56.930693069306926
RandomForest,60,47.2,96.85952970297029
RandomForest,50,38.4,98.22091584158416
RandomForest,60,72.9,92.88366336633663
RandomForest,50,86.7,90.74876237623762
RandomForest,60,61.2,94.69368811881188
RandomForest,50,70.3,93.28589108910892
RandomForest,60,80.1,91.76980198019803
RandomForest,40,56.7,95.38985148514851
RandomForest,40,66.1,93.93564356435644
RandomForest,50,63.8,94.29146039603961
RandomForest,480,435.9,36.726485148514854
RandomForest,50,66.2,93.92017326732673
RandomForest,30,54.9,95.66831683168317
RandomForest,80,72.5,92.94554455445544
RandomForest,100,135.0,83.27660891089108
RandomForest,50,59.0,95.03403465346534
RandomForest,200,110.2,87.11324257425743
RandomForest,40,47.9,96.75123762376238
RandomForest,30,54.3,95.76113861386139
RandomForest,60,66.0,93.95111386138613
RandomForest,90,93.5,89.69678217821782
RandomForest,300,214.5,70.97772277227723
RandomForest,60,54.0,95.8075495049505
RandomForest,130,164.7,78.68193069306932
RandomForest,50,96.8,89.18626237623762
RandomForest,50,61.5,94.64727722772277
RandomForest,60,52.7,96.00866336633663
RandomForest,20,45.2,97.16893564356435
RandomForest,50,63.1,94.39975247524752
RandomForest,330,164.2,78.75928217821783
RandomForest,60,107.3,87.5618811881188
RandomForest,70,70.4,93.27042079207921
RandomForest,50,163.3,78.89851485148515
RandomForest,70,70.0,93.33230198019803
RandomForest,460,324.0,54.03774752475247
RandomForest,80,89.2,90.36200495049505
RandomForest,370,96.8,89.18626237623762
RandomForest,120,227.0,69.04393564356435
RandomForest,350,123.1,85.11757425742574
RandomForest,370,226.6,69.10581683168317
RandomForest,60,61.1,94.70915841584159
RandomForest,100,118.5,85.82920792079209
RandomForest,60,63.1,94.39975247524752
RandomForest,60,93.3,89.72772277227723
RandomForest,40,52.5,96.03960396039604
RandomForest,70,67.6,93.70358910891089
RandomForest,280,274.2,61.741955445544555
RandomForest,90,191.5,74.53589108910892
RandomForest,70,76.7,92.29579207920791
RandomForest,50,42.6,97.57116336633663
RandomForest,60,56.0,95.49814356435644
RandomForest,60,56.1,95.48267326732673
RandomForest,150,115.9,86.23143564356435
RandomForest,110,107.2,87.57735148514851
RandomForest,90,86.0,90.85705445544555
RandomForest,260,216.5,70.66831683168317
RandomForest,260,192.7,74.35024752475248
RandomForest,30,82.3,91.42945544554455
RandomForest,50,45.5,97.12252475247524
RandomForest,60,65.4,94.04393564356435
RandomForest,250,191.1,74.59777227722773
RandomForest,90,90.3,90.19183168316832
RandomForest,60,53.3,95.91584158415841
RandomForest,60,56.8,95.37438118811882
RandomForest,110,116.3,86.16955445544555
RandomForest,240,85.9,90.87252475247524
RandomForest,490,269.9,62.40717821782179
RandomForest,60,59.0,95.03403465346534
RandomForest,60,73.3,92.82178217821782
RandomForest,70,61.9,94.58539603960396
RandomForest,50,53.0,95.96225247524752
RandomForest,50,54.9,95.66831683168317
RandomForest,530,351.9,49.72153465346535
RandomForest,50,57.3,95.29702970297029
RandomForest,40,57.8,95.21967821782178
RandomForest,140,121.9,85.30321782178218
RandomForest,30,52.3,96.07054455445545
RandomForest,120,136.5,83.04455445544555
RandomForest,300,300.4,57.68873762376238
RandomForest,70,107.9,87.4690594059406
RandomForest,90,221.9,69.83292079207921
RandomForest,40,51.1,96.25618811881188
RandomForest,60,57.3,95.29702970297029
RandomForest,90,235.9,67.66707920792078
RandomForest,30,52.1,96.10148514851485
RandomForest,110,153.0,80.49195544554456
RandomForest,40,90.9,90.0990099009901
RandomForest,340,282.1,60.51980198019802
RandomForest,190,95.2,89.43378712871286
RandomForest,50,105.0,87.91769801980197
RandomForest,70,64.4,94.19863861386139
RandomForest,60,65.5,94.02846534653466
RandomForest,70,77.8,92.12561881188118
RandomForest,50,121.1,85.4269801980198
RandomForest,70,61.9,94.58539603960396
RandomForest,80,71.2,93.14665841584159
RandomForest,100,90.3,90.19183168316832
RandomForest,130,109.1,87.28341584158416
RandomForest,140,214.7,70.94678217821782
RandomForest,60,67.2,93.76547029702971
RandomForest,50,55.9,95.51361386138613
